MAL_ID,Name,Score,Genres,Type,Episodes,Aired
1849,Five Star Stories,6.6,"Action, Drama, Fantasy, Mecha, Sci-Fi",Movie,1,1989-03-11
1850,Cat's Eye,7.18,"Action, Adventure, Comedy, Mystery, Romance",TV,73,1983-07-11
1851,Mahou no Tenshi Creamy Mami,7.13,"Comedy, Fantasy, Magic, Romance, School, Sci-Fi, Shoujo",TV,52,1983-07-01
1852,Mahou no Tenshi Creamy Mami: Eien no Once More,6.24,"Comedy, Fantasy, Magic, Romance, Shoujo",OVA,1,1984-10-28
1853,Mahou no Tenshi Creamy Mami: Long Goodbye,6.29,"Comedy, Fantasy, Magic, Romance, Shoujo",OVA,1,1985-06-15
1854,Ningyo,6.39,Fantasy,Movie,1,1964-09-21
1855,Kikou Ryohei Mellowlink,7.12,"Action, Mecha, Military, Sci-Fi",OVA,12,1988-11-21
1856,Kouryuu Densetsu Villgust,6.06,"Action, Adventure, Comedy, Fantasy, Romance",OVA,2,1993-01-21
1857,Honoo no Tenkousei,6.68,"Action, Comedy, Martial Arts, Parody, School, Shounen, Sports",OVA,2,1991-05-21
1858,Akai Kiba: Blue Sonnet,6.01,"Action, Drama, Sci-Fi, Shoujo, Super Power",OVA,5,1989-07-16
1859,Nozomi Witches,6.29,"Romance, Sports",OVA,3,1992-08-05
1860,Capricorn,5.47,"Sci-Fi, Adventure, Comedy, Fantasy, Shounen",OVA,1,1991-04-05
1861,Carol,5.17,"Fantasy, Magic, Shoujo",OVA,1,1990-03-21
1862,Coo: Tooi Umi kara Kita Coo,6.71,"Adventure, Slice of Life, Mystery, Drama",Movie,1,1993-12-19
1863,Cosmo Police Justy,5.49,"Action, Space, Super Power, Supernatural, Sci-Fi, Shounen",OVA,1,1985-07-20
1864,Ojousama Sousamou,4.88,"Action, Comedy, Mystery, Police",OVA,1,1996-04-01
1865,Delpower X Bakuhatsu Miracle Genki!,5.48,"Action, Sci-Fi, Comedy, Parody, Mecha, School",OVA,1,1986-12-21
1866,Mainichi ga Nichiyoubi,6.2,"Comedy, Police, Romance",OVA,6,1990-09-10
1867,Gall Force 1: Eternal Story,6.47,"Action, Military, Sci-Fi, Adventure, Space, Mecha",Movie,1,1986-07-28
1868,Gall Force 2: Destruction,6.4,"Action, Military, Sci-Fi, Space",OVA,1,1987-11-21
1869,Gall Force 3: Stardust War,6.38,"Action, Military, Sci-Fi, Space",OVA,1,1988-11-02
1870,Rhea Gall Force,6.29,"Action, Military, Sci-Fi, Mecha",OVA,1,1989-03-21
1871,Gall Force: Chikyuu Shou,6.23,"Action, Military, Sci-Fi, Mecha",OVA,3,1989-12-25
1872,Gall Force: New Era,5.78,"Action, Military, Sci-Fi, Space, Mecha",OVA,2,1991-12-01
1873,Gall Force: The Revolution,6.01,"Action, Military, Sci-Fi, Adventure, Space, Mecha",OVA,4,1996-10-02
1874,Gekiganger 3: The Movie,6.5,"Action, Comedy, Mecha, Parody, Sci-Fi, Shounen",OVA,1,1998-02-21
1875,Sousei Kishi Gaiarth,6.25,"Action, Sci-Fi, Adventure, Fantasy, Mecha",OVA,3,1992-04-22
1876,Onna Senshi Efe & Jira: Gude no Monshou,5.57,"Adventure, Fantasy",Movie,1,1990-06-23
1877,Guy: Youma Kakusei,5.55,"Action, Sci-Fi, Hentai, Space",OVA,2,1988-12-06
1878,Hana yori Dango (Movie),6.37,"Drama, Romance, Shoujo",Movie,1,1997-03-08
1879,Idol Project,5.7,"Adventure, Comedy, Music",OVA,4,1995-09-22
1880,Kero Kero Chime,6.39,"Adventure, Fantasy, Comedy",TV,30,1997-03-06
1881,Kiko-chan Smile,6.39,"Adventure, Comedy, Josei, Slice of Life",TV,51,1996-10-05
1882,Kindaichi Shounen no Jikenbo,7.98,"Mystery, Shounen",TV,148,1997-04-07
1883,Kindaichi Shounen no Jikenbo Movie 1: Operazakan - Aratanaru Satsujin,7.06,"Mystery, School, Shounen",Movie,1,1996-12-14
1884,Landlock,5.56,"Adventure, Fantasy, Sci-Fi",OVA,2,1996-06-21
1885,Majuu Senshi Luna Varga,5.86,"Adventure, Comedy, Ecchi, Fantasy, Magic",OVA,4,1991-03-20
1886,Majokko Club Yoningumi: A Kuukan kara no Alien X,5.75,"Action, Parody, Magic, Comedy, Sci-Fi",OVA,1,1987-07-28
1887,Makeruna! Makendou,5.67,"Magic, Comedy, Shounen",OVA,1,1995-03-25
1888,Marriage: Kekkon,5.43,"Romance, Slice of Life",OVA,2,1996-03-23
1889,Natsuki Crisis,6.23,"Action, Martial Arts, School",OVA,2,1994-02-23
1890,NG Knight Ramune & 40,6.93,"Adventure, Comedy, Fantasy, Mecha, Shounen",TV,38,1990-04-06
1891,NG Knight Ramune & 40 EX: Biku Biku Triangle Ai no Arashi Daisakusen,6.32,"Adventure, Comedy, Fantasy, Mecha, Shounen",OVA,3,1991-07-21
1892,NG Knight Ramune & 40 DX: Wakuwaku Jikuu - Honoo no Daisousasen,6.37,"Adventure, Fantasy, Comedy, Shounen",OVA,3,1993-06-23
1893,VS Knight Lamune & 40 Fire,6.83,"Action, Comedy, Fantasy, Mecha, Shounen",TV,26,1996-04-03
1894,Nora,4.49,"Sci-Fi, Adventure, Space",OVA,1,1985-01-21
1895,Choujikuu Seiki Orguss,6.52,"Action, Sci-Fi, Adventure, Romance, Mecha",TV,35,1983-07-03
1896,Choujikuu Seiki Orguss 02,6.73,"Action, Sci-Fi, Adventure, Romance, Mecha",OVA,6,1993-12-05
1897,Oshare Kozou wa Hanamaru,5.65,"Romance, Shoujo",OVA,1,1993-04-23
1898,Kiss wa Hitomi ni Shite,5.89,"Drama, Romance, Shoujo",OVA,1,1993-08-27
1899,Pops,5.48,"Romance, Shoujo, Slice of Life",OVA,1,1993-06-25
1900,Relic Armor Legaciam,5.61,"Action, Mecha, Sci-Fi",OVA,1,1987-11-28
1901,Salamander,5.92,"Adventure, Sci-Fi",OVA,3,1987-02-25
1902,Sequence,5.56,"Romance, Sci-Fi, Shoujo",OVA,1,1992-03-18
1903,Tokumu Sentai Shinesman,6.77,"Action, Comedy, Sci-Fi",OVA,2,1996-02-21
1904,"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari",7.43,"Ecchi, Slice of Life, Fantasy, Magic, Comedy, Romance, Drama, Shounen",Movie,1,1996-11-02
1905,Silent Möbius: The Motion Picture,6.31,"Sci-Fi, Adventure, Supernatural",Movie,1,1991-08-17
1906,Silent Möbius 2,6.29,"Sci-Fi, Adventure, Demons, Fantasy, Seinen",Movie,1,1992-07-18
1907,Singles,5.53,"Romance, Shoujo",OVA,1,1993-05-28
1908,Tattoon Master,6.14,"Adventure, Comedy, Slice of Life, Supernatural",OVA,2,1996-04-26
1909,TO-Y,6.18,"Drama, Music, Shounen",OVA,1,1987-10-01
1910,Seto no Hanayome,7.75,"Comedy, Parody, Romance, School, Shounen",TV,26,2007-04-02
1911,Touka Gettan,6.56,"Supernatural, Drama, Romance",TV,26,2007-04-03
1912,Kiss Dum: Engage Planet,6.6,"Mecha, Military, Sci-Fi",TV,26,2007-04-04
1913,One Piece Movie 8: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,7.35,"Action, Adventure, Fantasy, Shounen",Movie,1,2007-03-03
1914,Rockman.EXE Axess,7.14,"Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen",TV,51,2003-10-04
1915,Rockman.EXE Stream,7.08,"Action, Adventure, Game, Mecha, School, Sci-Fi, Shounen",TV,51,2004-10-02
1916,Rockman.EXE Beast,7.06,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen",TV,25,2005-10-01
1917,Rockman.EXE Movie: Hikari to Yami no Program,7.21,"Action, Adventure, Game, Kids",Movie,1,2005-03-12
1918,Over Drive,7.59,"Shounen, Sports",TV,26,2007-04-04
1919,Tenkuu Senki Shurato,7.23,"Action, Magic, Fantasy, Shounen",TV,38,1989-04-06
1920,Tenkuu Senki Shurato: Sousei e no Anto,6.48,"Action, Fantasy, Magic, Shounen",OVA,6,1991-09-16
1921,Captain Tsubasa,7.3,"Action, Shounen, Sports",TV,128,1983-10-13
1922,Shin Captain Tsubasa,7.14,"Action, Sports, Shounen",OVA,13,1989-07-01
1923,Captain Tsubasa: Europe Daikessen,6.9,"Action, Sports, Shounen",Movie,1,1985-07-13
1924,Captain Tsubasa: Ayaushi! Zen Nihon Jr.,6.75,"Action, Sports, Shounen",Movie,1,1985-12-21
1925,Captain Tsubasa: Asu ni Mukatte Hashire!,6.7,"Action, Sports, Shounen",Movie,1,1986-03-15
1926,Captain Tsubasa: Sekai Daikessen!! Jr. World Cup,6.82,"Action, Shounen, Sports",Movie,1,1986-07-12
1927,Captain Tsubasa: Saikyou no Teki! Holland Youth,6.86,"Action, Shounen, Sports",OVA,1,1995-12-16
1928,Digimon X-Evolution,7.11,"Action, Adventure, Fantasy, Sci-Fi",Movie,1,2005-01-03
1929,Code Geass: Hangyaku no Lelouch Recaps,7.04,"Action, Mecha, Military, School, Super Power",Special,2,2006-12-01
1930,Yuu☆Yuu☆Hakusho: Eizou Hakusho - Ankoku Bujutsukai no Shou,7.27,"Action, Adventure, Supernatural, Shounen",OVA,2,1994-09-21
1931,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,7.34,"Action, Adventure, Comedy, Supernatural, Shounen",OVA,4,1995-12-16
1932,Chouja Raideen,6.31,"Adventure, Mecha, Sci-Fi, Shounen",TV,38,1996-10-02
1933,Yuusha Raideen,6.55,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,50,1975-04-04
1934,True Tears,7.36,"Drama, Romance, School",TV,13,2008-01-06
1935,Kaibutsu Oujo,7.02,"Action, Comedy, Supernatural, Horror, Vampire, Shounen",TV,25,2007-04-13
1936,Bokusatsu Tenshi Dokuro-chan 2,6.7,"Comedy, Magic, Ecchi",OVA,2,2007-08-11
1937,Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!,7.06,"Comedy, Supernatural, Magic, Romance, Ecchi",Movie,1,2007-04-21
1938,Mari Iyagi,6.25,"Drama, Fantasy, Slice of Life",Movie,1,2002-01-18
1939,Famiresu Senshi Purin,6.33,Hentai,OVA,3,2004-05-25
1940,"Sora no Iro, Mizu no Iro",7.13,Hentai,OVA,2,2006-07-28
1941,Front Innocent: Mou Hitotsu no Lady Innocent,6.87,"Hentai, Historical",OVA,1,2005-03-10
1942,Haitokuzuma,6.03,Hentai,OVA,2,2005-12-25
1943,Kage (OVA),6.3,"Action, Martial Arts, Hentai, Historical",OVA,4,2004-03-26
1944,Kakyuusei 2: Anthology,5.98,"Drama, Harem, Hentai, Romance",OVA,2,2006-03-24
1945,Aniyome,6.39,Hentai,OVA,2,2004-10-08
1946,Oseam,7.21,"Adventure, Drama",Movie,1,2003-05-01
1947,Blue Dragon,6.41,"Adventure, Comedy, Fantasy, Supernatural",TV,51,2007-04-07
1948,Saiyuuki Reload: Burial,7.82,"Action, Adventure, Drama, Fantasy, Shoujo",OVA,3,2007-04-28
1949,Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panikku Dattebayo!,6.89,"Action, Adventure",Movie,1,2006-08-05
1950,Black Gate: Kanin no Gakuen,5.89,"Fantasy, Hentai, Supernatural",OVA,2,2004-07-25
1951,Canary,4.67,"Fantasy, Music, Romance, School",OVA,1,2002-03-22
1952,Call Me Tonight,5.29,"Comedy, Horror, Romance, Sci-Fi",OVA,1,1986-07-28
1953,Okane ga Nai,6.26,"Drama, Romance, Yaoi",OVA,4,2007-02-09
1954,Tanoshii Muumin Ikka,8.12,"Adventure, Comedy, Fantasy, Kids, Slice of Life",TV,78,1990-04-12
1955,Nils no Fushigi na Tabi,7.09,"Kids, Adventure, Fantasy",TV,52,1980-01-08
1956,Oh! Edo Rocket,7.23,"Comedy, Drama, Fantasy, Historical, Sci-Fi",TV,26,2007-04-04
1957,Saint Beast: Kouin Jojishi Tenshi Tan,6.35,Fantasy,TV,13,2007-04-04
1958,Tekkon Kinkreet,7.98,"Action, Adventure, Psychological, Supernatural",Movie,1,2006-12-23
1959,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,6.21,"Harem, Romance, School",TV,13,2007-04-04
1960,Bakugan Battle Brawlers,6.32,"Action, Fantasy, Game",TV,52,2007-04-05
1961,Koutetsushin Jeeg,6.9,"Mecha, Sci-Fi",TV,13,2007-04-05
1962,Terra e... (TV),7.92,"Action, Drama, Military, Sci-Fi, Space",TV,24,2007-04-07
1963,Ookiku Furikabutte,7.95,"Comedy, Seinen, Sports",TV,25,2007-04-13
1964,Skull Man,6.65,"Action, Mystery, Super Power",TV,13,2007-04-29
1965,Koutetsu Sangokushi,6.32,"Adventure, Historical, Shounen",TV,25,2007-04-06
1966,AIKa R-16: Virgin Mission,5.97,"Action, Ecchi, Comedy",OVA,3,2007-04-25
1967,Dennou Coil,8.09,"Adventure, Comedy, Drama, Mystery, Sci-Fi",TV,26,2007-05-12
1968,Gegege no Kitarou (2007),6.93,"Comedy, Horror, Fantasy",TV,100,2007-04-01
1969,Doujin Work,6.79,"Slice of Life, Comedy",TV,12,2007-07-04
1970,Clannad,8.07,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,23,2007-10-05
1971,Sakura Taisen: New York,6.33,"Adventure, Comedy, Supernatural",OVA,6,2007-04-04
1972,Ice,5.37,"Action, Military, Sci-Fi, Shoujo Ai",OVA,3,2007-05-25
1973,Sousei no Aquarion OVA,7.08,"Action, Mecha, Romance, Sci-Fi, Super Power, Supernatural",OVA,2,2007-05-25
1974,Detective Conan Movie 11: Jolly Roger in the Deep Azure,7.48,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,2007-04-21
1975,Crayon Shin-chan Movie 15: Arashi wo Yobu Utau Ketsu dake Bakudan!,6.77,"Comedy, Ecchi, School, Seinen",Movie,1,2007-04-21
1976,Hokuto no Ken: Raoh Gaiden Gekitou-hen,7.57,"Action, Adventure, Martial Arts, Romance",Movie,1,2007-04-28
1977,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,7.71,"Adventure, Drama, Fantasy",Movie,1,2007-04-21
1978,Kiddy Grade: Ignition,7.02,"Action, Mecha, Sci-Fi, Super Power",Movie,1,2007-04-07
1979,Highlander: The Search for Vengeance,6.75,"Action, Horror, Sci-Fi",Movie,1,2007-02-14
1980,Tokimeki Memorial: Forever With You,6.12,"Drama, Romance, School",OVA,2,1999-06-17
1981,Slow Step,6.56,"Slice of Life, Comedy, Sports, Romance, School, Shoujo",OVA,5,1991-06-01
1982,TANK S.W.A.T. 01,4.93,"Police, Mecha",OVA,1,2006-03-24
1983,Robot Carnival,7.28,"Sci-Fi, Fantasy, Mecha",OVA,1,1987-07-21
1984,Ayane-chan High Kick!,5.84,"Comedy, Shounen, Sports",OVA,2,1997-01-21
1985,Words Worth Gaiden,5.83,"Action, Adventure, Fantasy, Hentai",OVA,2,2002-07-25
1986,Maid no Yakata: Zetsubou-hen,5.48,Hentai,OVA,2,2002-09-06
1987,Shuudan Chikan Densha,5.93,Hentai,OVA,2,2005-06-10
1988,Maid in Heaven SuperS,6.42,Hentai,OVA,2,2005-10-28
1989,Shinseiki Inma Seiden,6.12,"Hentai, School, Supernatural",OVA,6,2001-03-25
1990,Tsubaki Iro no Purijioone,5.35,Hentai,OVA,3,2002-06-25
1991,Waver,6.14,Hentai,OVA,3,2001-09-21
1992,Saiunkoku Monogatari Recaps,7.28,"Adventure, Comedy, Historical, Drama, Romance, Fantasy",Special,9,2007-03-01
1993,Mejoku,6.33,Hentai,OVA,2,2004-12-10
1994,Heisa Byouin,5.92,Hentai,OVA,2,2003-12-12
1995,Genmu Senki Leda,6.21,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi",OVA,1,1985-03-01
1996,Aa! Megami-sama!: Sorezore no Tsubasa Specials,7.53,"Comedy, Magic, Romance, Seinen, Supernatural",Special,2,2007-02-23
1997,Chirin no Suzu,7.07,"Adventure, Drama, Fantasy",Movie,1,1978-03-11
1998,Muteki Choujin Zanbot 3,6.89,"Action, Mecha, Drama, Sci-Fi, Shounen",TV,23,1977-10-08
1999,Pokemon Movie 09: Pokemon Ranger to Umi no Ouji Manaphy,6.82,"Action, Adventure, Kids, Drama, Fantasy",Movie,1,2006-07-15
2000,Waga Seishun no Arcadia,7.49,"Action, Adventure, Drama, Sci-Fi, Space",Movie,1,1982-07-28
2001,Waga Seishun no Arcadia: Mugen Kidou SSX,7.4,"Action, Adventure, Drama, Sci-Fi, Space",TV,22,1982-10-13
2002,Karakurizoushi Ayatsuri Sakon,7.39,"Mystery, Horror, Thriller, Shounen",TV,26,1999-10-08
2003,Bakuretsu Tenshi: Infinity,6.79,"Action, Comedy, Mecha, Sci-Fi, Shounen",OVA,1,2007-03-23
2004,Galaxy Angel Music Collection: Shouen to Shien no Cassoulet,6.95,"Sci-Fi, Comedy",OVA,1,2002-04-25
2005,Hamelin no Violin Hiki: The Movie,6.46,"Adventure, Comedy, Fantasy",Movie,1,1996-04-20
2006,Flutter of Birds II: Tenshi-tachi no Tsubasa,5.73,"Drama, Hentai, Romance",OVA,2,2003-05-23
2007,V.G.Neo The Animation,5.7,"Action, Martial Arts, Hentai",OVA,3,2004-02-25
2008,Tooi Sekai,6.34,"Romance, Drama",ONA,1,1999-02-01
2009,Jumping,6.49,Adventure,Movie,1,1984-06-01
2010,Bakuretsu Tenshi: Infinity Special,6.71,"Action, Sci-Fi, Mecha",Special,1,2007-03-23
2011,Black Jack (TV),7.62,Drama,TV,61,2004-10-11
2012,Black Jack 21,7.59,"Action, Drama",TV,17,2006-04-10
2013,Kishin Taisen Gigantic Formula,6.87,"Mecha, Sci-Fi",TV,26,2007-04-05
2014,Shigurui,7.41,"Action, Historical, Psychological, Drama, Martial Arts, Samurai, Seinen",TV,12,2007-07-19
2015,Hand Maid May: Akiramemasen,6.74,"Sci-Fi, Harem, Comedy, Romance, Ecchi",Special,1,2001-02-21
2016,Fujimi 2-choume Koukyougakudan,5.56,"Drama, Music, Psychological, Romance, Slice of Life, Yaoi",OVA,1,1997-07-22
2017,Ryokunohara Meikyuu,5.13,"Dementia, Psychological, Drama, Romance, Shoujo, Shounen Ai",OVA,1,1990-05-25
2018,Be-Boy Kidnapp'n Idol,5.55,"Drama, Shounen Ai",OVA,1,1989-12-22
2019,Aishite Knight,6.72,"Comedy, Romance, Shoujo",TV,42,1983-03-01
2020,Dr. Slump: Arale-chan,7.16,"Sci-Fi, Slice of Life, Comedy, Shounen",TV,243,1981-04-08
2021,Maple Town Monogatari,6.8,"Slice of Life, Fantasy",TV,52,1986-01-19
2022,Hikari no Densetsu,6.6,"Music, Romance, Shoujo, Sports",TV,19,1986-05-03
2023,Alps no Shoujo Heidi,7.28,"Slice of Life, Historical, Drama",TV,52,1974-01-06
2024,Mori no Tonto-tachi,6.19,"Fantasy, Kids",TV,23,1984-10-05
2025,Lady Lady!!,7.51,"Historical, Drama, Shoujo",TV,21,1987-10-21
2026,Honoo no Toukyuuji: Dodge Danpei,7.28,"Comedy, Sports",TV,47,1991-10-14
2027,Dragon Quest: Dai no Daibouken (TV),7.63,"Adventure, Comedy, Demons, Magic, Martial Arts, Fantasy, Shounen",TV,46,1991-10-17
2028,Hana no Ko Lunlun,6.85,"Adventure, Drama, Magic, Shoujo",TV,50,1979-02-09
2029,Miyuki,6.72,"Romance, School, Shounen",TV,37,1983-03-31
2030,Funny Pets,5.09,Comedy,TV,12,2006-01-11
2031,Ocha-ken: Chokotto Monogatari,6.3,"Comedy, Kids",TV,26,2003-10-06
2032,Panda-Z: The Robonimation,6.23,"Action, Comedy, Kids, Mecha, Parody, Sci-Fi, Shounen",TV,30,2004-04-12
2033,Mizu no Kotoba,6.81,"Drama, Psychological, Sci-Fi",Special,1,2002-10-26
2034,Toki wo Kakeru Shoujo,8.2,"Adventure, Drama, Romance, Sci-Fi",Movie,1,2006-07-15
2035,Rozen Maiden: Meitantei Kunkun - Duell Walzer,6.48,"Comedy, Mystery",Special,1,2006-04-27
2036,Fuyu no Semi,7.53,"Drama, Historical, Romance, Samurai, Yaoi",OVA,3,2007-02-23
2037,Sei Michaela Gakuen Hyouryuuki,4.96,Hentai,OVA,2,1990-06-22
2038,Sei Michaela Gakuen Hyouryuuki II,4.83,Hentai,OVA,2,1994-10-21
2039,Karasu Tengu Kabuto,6.49,"Action, Adventure, Historical, Drama",TV,39,1990-07-29
2040,Rakugo Tennyo Oyui,6.06,"Comedy, Historical",TV,12,2006-01-05
2041,Seraphim Call,6.1,"Romance, Drama, Sci-Fi",TV,12,1999-10-06
2042,Mononoke,8.42,"Mystery, Historical, Horror, Demons, Psychological, Supernatural, Fantasy, Seinen",TV,12,2007-07-13
2043,Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! - Konoha no Sato no Dai Undoukai,6.87,"Action, Comedy, Sports, Martial Arts, Fantasy, Shounen",Special,1,2004-08-21
2044,Amon Saga,5.49,"Action, Adventure, Fantasy",OVA,1,1986-07-19
2045,Roots Search: Shokushin Buttai X,4.21,"Sci-Fi, Space, Horror",OVA,1,1986-09-10
2046,Baccano!,8.42,"Action, Comedy, Historical, Mystery, Supernatural",TV,13,2007-07-27
2047,Devilman,6.45,"Action, Horror, Demons, Supernatural",TV,39,1972-07-08
2048,Mazinger Z,7.26,"Action, Drama, Mecha, Sci-Fi, Shounen",TV,92,1972-12-03
2049,Sentou Mecha Xabungle,7.22,"Military, Sci-Fi, Mecha, Shounen",TV,50,1982-02-06
2050,Choujuu Kishin Dancougar,6.65,"Action, Sci-Fi, Mecha",TV,38,1985-04-05
2051,Choujuu Kishin Dancougar: Ushinawareta Mono-tachi e no Requiem,6.28,"Action, Drama, Mecha",OVA,1,1986-04-21
2052,Taiyou no Kiba Dagram,7.33,"Mecha, Military, Drama, Sci-Fi, Shounen",TV,75,1981-10-23
2053,Choro Q Dagram,5.47,"Comedy, Mecha, Sci-Fi, Shounen",Movie,1,1983-07-09
2054,Dr. Rin ni Kiitemite!,6.79,"Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,51,2001-03-05
2055,Kirameki☆Project,6.22,"Ecchi, Mecha, Comedy, Sci-Fi",OVA,5,2005-06-24
2056,Malice@Doll,5.9,"Horror, Psychological, Sci-Fi",OVA,3,2001-04-27
2057,Sin: The Movie,5.15,"Action, Sci-Fi, Horror, Police, Supernatural",OVA,1,2000-10-24
2058,Sonic★the★Hedgehog,6.82,"Adventure, Comedy, Sci-Fi, Shounen",OVA,2,1996-01-26
2059,Jungle Taitei Movie (1997),7.09,"Adventure, Fantasy",Movie,1,1997-08-01
2060,Gakuen no Shuryousha,6.07,Hentai,OVA,2,2003-03-14
2061,Red Garden: Dead Girls,6.39,"Mecha, Mystery",OVA,1,2007-08-08
2062,Mobile Suit Gundam SEED Special Edition,7.31,"Action, Space, Mecha, Military, Sci-Fi",Special,3,2004-08-27
2063,Mahou no Princess Minky Momo: Yume no Naka no Rondo,6.52,"Magic, Shoujo",OVA,1,1985-07-28
2064,Mobile Suit Gundam Wing: Endless Waltz Movie,7.81,"Action, Space, Mecha, Military, Drama, Sci-Fi",Movie,1,1998-08-01
2065,CLAMP in Wonderland,6.86,Music,Music,1,1994-11-21
2066,Saishuu Chikan Densha,6.42,Hentai,OVA,3,2002-09-25
2067,Shin Saishuu Chikan Densha,6.42,Hentai,OVA,3,2004-08-25
2068,Mahou Yuugi 2D,6.39,"Adventure, Comedy, Magic, Fantasy",ONA,24,2001-11-16
2069,Mahou Yuugi 3D,5.62,"Comedy, Magic",OVA,1,2001-12-29
2070,Nagagutsu wo Haita Neko,7.01,"Adventure, Fantasy, Kids",Movie,1,1969-03-18
2071,Hare Tokidoki Buta (TV),6.5,"Comedy, Parody",TV,61,1997-07-03
2072,Jikuu Tantei Genshi-kun,6.31,"Adventure, Comedy, Fantasy, Mystery, Sci-Fi, Shounen",TV,39,1998-10-01
2073,Tezuka Osamu no Kyuuyaku Seisho Monogatari: In the Beginning,6.54,Historical,TV,26,1997-04-01
2074,Red Baron,7.02,"Action, Martial Arts, Mecha, Sci-Fi, Shounen, Sports",TV,49,1994-04-05
2075,Transformers: Car Robots,6.55,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,39,2000-04-05
2076,D.I.C.E.,6.33,"Action, Adventure, Kids, Mecha, Sci-Fi, Shounen",TV,40,2005-12-06
2077,Little Nemo,7.25,"Adventure, Fantasy",Movie,1,1989-07-15
2078,Kakutou Ryouri Densetsu Bistro Recipe,6.08,"Game, Adventure, Comedy, Fantasy, Shounen",TV,26,2001-12-11
2079,Akihabara Dennou-gumi,6.56,"Adventure, Mecha, Sci-Fi, Shoujo",TV,26,1998-04-04
2080,Akihabara Dennou-gumi: 2011-nen no Natsuyasumi,6.67,"Adventure, Comedy, Mecha, Sci-Fi",Movie,1,1999-08-14
2081,Tatakae!! Iczer-1,6.07,"Action, Sci-Fi, Ecchi, Mecha",OVA,3,1985-10-19
2082,Bouken! Iczer 3,5.82,"Action, Adventure, Sci-Fi",OVA,6,1990-09-25
2083,Kyoushoku Soukou Guyver,6.26,"Action, Sci-Fi, Horror, Super Power",Movie,1,1986-12-13
2084,Mobile Suit Gundam SEED Destiny Special Edition,7.28,"Action, Space, Mecha, Romance, Military, Drama, Sci-Fi",Special,4,2006-05-02
2085,Mobile Suit Gundam SEED: After-Phase Between the Stars,7.06,"Action, Drama, Mecha, Sci-Fi",Special,1,2004-03-26
2086,Uchuu no Kishi Tekkaman Blade OVA: Burning Clock,6.59,"Action, Mecha, Sci-Fi, Shounen",OVA,1,1999-11-30
2087,Uchuu no Kishi Tekkaman Blade OVA: Twin Blood,6.98,"Action, Mecha, Sci-Fi, Shounen",OVA,1,1994-11-17
2088,Uchuu no Kishi Tekkaman Blade OVA: Missing Link,6.05,"Action, Mecha, Sci-Fi, Shounen",OVA,1,1999-11-30
2089,Mobile Suit SD Gundam Mk I,6.34,"Mecha, Parody, Sci-Fi",Special,3,1988-03-12
2090,Mobile Suit SD Gundam Mk II,6.27,"Mecha, Parody, Sci-Fi",OVA,3,1989-06-25
2091,Mobile Suit SD Gundam Mk IV,6.02,"Mecha, Parody, Sci-Fi",OVA,2,1990-09-25
2092,Mobile Suit SD Gundam Mk III,5.94,"Mecha, Parody, Sci-Fi",OVA,6,1990-03-23
2093,Mobile Suit SD Gundam's Counterattack,6.39,"Comedy, Parody, Mecha",OVA,2,1989-07-15
2094,Lime-iro Senkitan: Nankoku Yume Roman,6.22,"Action, Ecchi, Comedy, Mecha",OVA,2,2004-04-23
2095,Lime-iro Ryuukitan X,5.52,"Harem, Historical, Supernatural, Drama, Ecchi, Mecha",TV,13,2005-01-05
2096,"Azusa, Otetsudai Shimasu!",6.19,"Comedy, Sci-Fi, Slice of Life, Sports",OVA,1,2004-08-01
2097,Chou Kidou Densetsu DinaGiga,4.97,"Mecha, Sci-Fi",OVA,2,1998-07-15
2098,Shounen Kenya,5.09,Adventure,Movie,1,1984-03-10
2099,Daishizen no Majuu: Bagi,6.32,"Action, Romance, Sci-Fi",Movie,1,1984-08-19
2100,Muumindani no Suisei,7.68,"Adventure, Comedy, Fantasy, Kids",Movie,1,1992-08-08
2101,Tobe! Kujira no Peek,6.13,"Adventure, Drama",Movie,1,1991-05-22
2102,Injuu Alien,5.26,"Action, Adventure, Hentai, Horror, Sci-Fi",OVA,1,1997-01-24
2103,Akakichi no Eleven,6.65,Sports,TV,52,1970-04-13
2104,Hen,5.25,"Comedy, Ecchi, Shoujo Ai",OVA,2,1997-03-21
2105,Dog Soldier,3.96,"Action, Military, Seinen",OVA,1,1989-10-08
2106,Freedom Previsited,6.48,"Action, Adventure, Sci-Fi",OVA,1,2006-10-27
